idx,topic,domain,layer,alpha,novice_base.n_words,novice_plusv.n_words,expert_base.n_words,expert_minusv.n_words,delta_novice_plusv_minus_base.n_words,delta_expert_minusv_minus_base.n_words,novice_base.fk_grade,novice_plusv.fk_grade,expert_base.fk_grade,expert_minusv.fk_grade,delta_novice_plusv_minus_base.fk_grade,delta_expert_minusv_minus_base.fk_grade,novice_base.fk_ease,novice_plusv.fk_ease,expert_base.fk_ease,expert_minusv.fk_ease,delta_novice_plusv_minus_base.fk_ease,delta_expert_minusv_minus_base.fk_ease,novice_base.jargon_rate,novice_plusv.jargon_rate,expert_base.jargon_rate,expert_minusv.jargon_rate,delta_novice_plusv_minus_base.jargon_rate,delta_expert_minusv_minus_base.jargon_rate,novice_base.definition_count,novice_plusv.definition_count,expert_base.definition_count,expert_minusv.definition_count,delta_novice_plusv_minus_base.definition_count,delta_expert_minusv_minus_base.definition_count,novice_base.example_count,novice_plusv.example_count,expert_base.example_count,expert_minusv.example_count,delta_novice_plusv_minus_base.example_count,delta_expert_minusv_minus_base.example_count,novice_base.bullet_count,novice_plusv.bullet_count,expert_base.bullet_count,expert_minusv.bullet_count,delta_novice_plusv_minus_base.bullet_count,delta_expert_minusv_minus_base.bullet_count,novice_base.math_symbol_rate,novice_plusv.math_symbol_rate,expert_base.math_symbol_rate,expert_minusv.math_symbol_rate,delta_novice_plusv_minus_base.math_symbol_rate,delta_expert_minusv_minus_base.math_symbol_rate
128,Explainability for MLOps,Machine Learning Operations,20,1.0,153.0,153.0,148.0,146.0,0.0,-2.0,14.90030888030888,14.90030888030888,14.745023474178407,14.894111922141121,0.0,0.1490884479627148,25.892567567567596,25.892567567567596,17.450133020344282,15.391743714517446,0.0,-2.058389305826836,0.2214765100671141,0.2214765100671141,0.3125,0.32608695652173914,0.0,0.013586956521739135,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
129,Quantum Neural Networks,Quantum Computing,20,1.0,145.0,145.0,172.0,178.0,0.0,6.0,11.682731092436978,11.682731092436978,16.847084377610695,17.33809523809524,0.0,0.49101086048454334,45.90764705882356,45.90764705882356,17.787368421052662,15.79372881355934,0.0,-1.9936396074933214,0.16793893129770993,0.16793893129770993,0.2155688622754491,0.20930232558139536,0.0,-0.006266536694053748,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,Metamaterials for AI Sensors,Materials Science,20,1.0,158.0,161.0,174.0,166.0,3.0,-8.0,15.563132911392405,15.133250517598341,16.629612403100783,17.87757575757576,-0.42988239379406323,1.247963354474976,18.659636075949408,18.426846100759178,9.875594315245479,-0.45696969696967926,-0.23278997519022937,-10.332564012215158,0.2468354430379747,0.24074074074074073,0.29069767441860467,0.3128834355828221,-0.006094702297233967,0.022185761164217443,1.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
131,Neural Encoding in Synthetic Biology,Biology/Computational Biology,20,1.0,153.0,161.0,169.0,166.0,8.0,-3.0,16.380818965517246,16.23999183006536,13.899315375982045,15.588590764331212,-0.14082713545188597,1.6892753883491665,9.902952586206908,12.693713235294098,21.64237373737376,18.254478503184743,2.79076064908719,-3.387895234189017,0.2689655172413793,0.2662337662337662,0.2360248447204969,0.22435897435897437,-0.0027317510076130813,-0.011665870361522529,1.0,1.0,2.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
132,Cognitive Load in Human-Computer Interaction,Human-Computer Interaction,20,1.0,172.0,172.0,172.0,181.0,0.0,9.0,15.671926910299003,15.671926910299003,15.882594810379242,15.838750000000001,0.0,-0.04384481037924104,26.467093023255842,26.467093023255842,14.241829673985393,20.913718220339007,0.0,6.671888546353614,0.20238095238095238,0.20238095238095238,0.30303030303030304,0.2556818181818182,0.0,-0.04734848484848486,1.0,1.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,Interpretable Reinforcement Learning,Artificial Intelligence,20,1.0,171.0,171.0,154.0,166.0,0.0,12.0,13.086078431372552,13.086078431372552,16.102027027027027,16.532704402515723,0.0,0.43067737548869545,34.88513071895426,34.88513071895426,12.569662162162189,7.997672955974849,0.0,-4.5719892061873395,0.1694915254237288,0.1694915254237288,0.2185430463576159,0.26875,0.0,0.05020695364238409,3.0,3.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,Ethical AI Algorithms,Ethics in AI,20,1.0,160.0,161.0,161.0,157.0,1.0,-4.0,15.900616883116882,15.841923076923077,13.441782059000598,14.866809523809525,-0.05869380619380493,1.4250274648089274,15.349496753246797,16.215576923076952,23.14155328115595,14.657357142857137,0.8660801698301555,-8.484196138298813,0.21568627450980393,0.2129032258064516,0.18831168831168832,0.20666666666666667,-0.002783048703352331,0.018354978354978346,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,Privacy-Preserving Machine Learning,Data Science,20,1.0,188.0,188.0,163.0,165.0,0.0,2.0,13.145191489361704,13.082425531914897,15.375535714285714,14.854534161490687,-0.06276595744680691,-0.5210015527950276,34.303000000000026,34.753000000000014,25.53875000000005,29.528509316770197,0.44999999999998863,3.9897593167701473,0.1881720430107527,0.1935483870967742,0.15950920245398773,0.18518518518518517,0.005376344086021501,0.02567598273119745,6.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
136,Digital Twins in Manufacturing,Engineering,20,1.0,182.0,175.0,168.0,175.0,-7.0,7.0,14.76777777777778,14.893416184971102,15.269414634146344,14.798947368421054,0.1256384071933212,-0.47046726572528996,21.245000000000005,19.097465317919102,14.79875609756101,22.8026315789474,-2.1475346820809023,8.003875481386387,0.19318181818181818,0.17543859649122806,0.23636363636363636,0.20930232558139536,-0.017743221690590116,-0.027061310782241,3.0,2.0,2.0,3.0,-1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,5.0,7.0,6.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
137,Augmented Reality in Education,Education Technology,20,1.0,173.0,176.0,164.0,164.0,3.0,0.0,12.965137283236995,12.887803030303033,16.350337552742616,16.350337552742616,-0.07733425293396223,0.0,40.625509393063595,37.49406565656565,9.107250351617466,9.107250351617466,-3.1314437364979426,0.0,0.11764705882352941,0.13872832369942195,0.2875,0.2875,0.02108126487589254,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,Generative Adversarial Networks in Art,Creative AI,20,1.0,164.0,163.0,168.0,169.0,-1.0,1.0,11.912727272727274,13.097792452830191,15.13224899598394,16.44786427145708,1.1850651801029173,1.3156152754731423,35.561363636363666,29.477632075471718,19.423527443105797,10.189135063206976,-6.083731560891948,-9.234392379898821,0.15723270440251572,0.17721518987341772,0.1952662721893491,0.21637426900584794,0.019982485470902006,0.02110799681649883,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,Swarm Intelligence in Disaster Response,Robotics,20,1.0,171.0,161.0,179.0,177.0,-10.0,-2.0,16.102500000000003,16.852710622710628,14.094621212121215,15.203994252873567,0.7502106227106253,1.1093730407523523,16.573750000000018,13.93038461538464,28.84179292929295,24.796681034482788,-2.643365384615379,-4.045111894810162,0.18292682926829268,0.2,0.21714285714285714,0.21142857142857144,0.017073170731707332,-0.0057142857142856995,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,4.0,3.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
140,Bioinformatics and Personalized Medicine,Biomedical Science,20,1.0,187.0,188.0,157.0,161.0,1.0,4.0,14.861288770053477,13.859497098646035,16.895,16.75806962025317,-1.0017916714074424,-0.1369303797468291,21.8213449197861,26.13772727272729,7.775000000000034,10.092547468354468,4.31638235294119,2.3175474683544337,0.2,0.21081081081081082,0.2631578947368421,0.25157232704402516,0.010810810810810811,-0.011585567692816934,2.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,1.0,-1.0,4.0,4.0,3.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
141,Emotion Recognition Systems,Emotion AI,20,1.0,179.0,179.0,163.0,163.0,0.0,0.0,11.060274250888778,11.060274250888778,19.321410256410264,19.321410256410264,0.0,0.0,44.749466734382935,44.749466734382935,-8.73057692307691,-8.73057692307691,0.0,0.0,0.14689265536723164,0.14689265536723164,0.2692307692307692,0.2692307692307692,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,Computational Creativity,Artificial Intelligence,20,1.0,174.0,181.0,167.0,165.0,7.0,-2.0,12.354620689655174,11.819537920642894,16.190024096385546,15.75483850931677,-0.5350827690122806,-0.4351855870687764,37.47744827586209,39.629768960321485,8.554674698795196,10.784183229813692,2.152320684459397,2.229508531018496,0.1286549707602339,0.11797752808988764,0.2545454545454545,0.2670807453416149,-0.010677442670346274,0.012535290796160392,1.0,1.0,3.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,4.0,4.0,2.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
143,Haptic Feedback in Virtual Reality,Interaction Design,20,1.0,174.0,173.0,154.0,160.0,-1.0,6.0,11.42497674418605,13.119383429672446,15.703378378378378,14.552363636363637,1.6944066854863955,-1.1510147420147412,43.78630232558143,35.24005138086065,15.427770270270315,18.158545454545475,-8.546250944720782,2.73077518427516,0.1130952380952381,0.15204678362573099,0.20945945945945946,0.22077922077922077,0.03895154553049289,0.011319761319761312,1.0,0.0,0.0,0.0,-1.0,0.0,2.0,1.0,1.0,1.0,-1.0,0.0,6.0,4.0,4.0,4.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,Graph Neural Networks,Machine Learning,20,1.0,169.0,169.0,157.0,157.0,0.0,0.0,12.761428571428574,11.401285714285716,13.087062937062939,13.942717948717949,-1.3601428571428578,0.8556550116550099,36.816904761904794,43.243714285714304,26.49430069930071,22.88561538461539,6.42680952380951,-3.6086853146853173,0.1696969696969697,0.17575757575757575,0.2331288343558282,0.24074074074074073,0.006060606060606044,0.00761190638491252,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,Social Robotics,Robotics,20,1.0,167.0,174.0,164.0,167.0,7.0,3.0,12.217791164658639,14.261091040462428,18.062967032967034,15.612716049382719,2.0432998758037897,-2.450250983584315,40.31870816599735,31.334179913294804,5.253461538461551,15.187222222222204,-8.984528252702546,9.933760683760653,0.14814814814814814,0.17751479289940827,0.22580645161290322,0.1901840490797546,0.029366644751260135,-0.035622402533148606,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,9.0,7.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0
146,Adaptive Learning Systems,Educational Technology,20,1.0,159.0,149.0,175.0,178.0,-10.0,3.0,11.724298245614037,11.75155319148936,14.664317365269458,15.326124031007755,0.027254945875323955,0.6618066657382968,41.08619883040939,35.92350000000002,19.67132634730541,19.220943152454794,-5.162698830409369,-0.45038319485061606,0.13245033112582782,0.11267605633802817,0.23214285714285715,0.2254335260115607,-0.019774274787799653,-0.006709331131296459,0.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,5.0,3.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0
147,Decentralized Autonomous Organizations (DAOs),Blockchain Technology,20,1.0,169.0,169.0,165.0,177.0,0.0,12.0,12.73736526946108,12.949341317365274,14.069124223602486,13.833763213530656,0.21197604790419433,-0.23536101007183063,26.622501151543077,25.10274067250117,22.869897515527953,23.731532769556054,-1.5197604790419064,0.8616352540281014,0.2787878787878788,0.3048780487804878,0.26993865030674846,0.27325581395348836,0.02609016999260899,0.0033171636467398957,1.0,1.0,3.0,2.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,Algorithmic Trading Strategies,Finance,20,1.0,178.0,183.0,164.0,163.0,5.0,-1.0,14.75312359550562,14.566672131147541,14.172,15.625090909090911,-0.18645146435807902,1.4530909090909105,20.99384269662923,23.221155737704947,21.598000000000013,10.467636363636387,2.2273130410757176,-11.130363636363626,0.21714285714285714,0.21787709497206703,0.20481927710843373,0.26582278481012656,0.0007342378292098939,0.06100350770169283,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,5.0,5.0,3.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
149,Wearable Health Technology,Health Tech,20,1.0,176.0,177.0,174.0,174.0,1.0,0.0,12.744714285714288,12.046333333333333,14.540079840319365,14.514285714285716,-0.6983809523809548,-0.025794126033648723,34.858785714285744,40.22204237288139,23.86697937458419,28.40571428571431,5.363256658595645,4.5387349111301205,0.13372093023255813,0.10857142857142857,0.1488095238095238,0.1317365269461078,-0.02514950166112956,-0.017072996863416012,1.0,1.0,2.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,9.0,8.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
150,Natural Language Processing in Content Moderation,AI Ethics,20,1.0,146.0,146.0,168.0,170.0,0.0,2.0,12.72809523809524,12.72809523809524,13.235407407407411,14.046243902439027,0.0,0.8108364950316158,31.514682539682553,31.514682539682553,29.02533333333335,23.568268292682973,0.0,-5.457065040650377,0.20567375886524822,0.20567375886524822,0.19875776397515527,0.23780487804878048,0.0,0.03904711407362521,1.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,9.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,Edge Computing in IoT,Computer Science,20,1.0,174.0,177.0,165.0,163.0,3.0,-2.0,13.297481713688612,14.113,15.208749999999998,16.126286919831227,0.8155182863113879,0.9175369198312282,27.90023510971787,25.405093220339012,14.521250000000038,10.7135794655415,-2.495141889378857,-3.8076705344585378,0.20348837209302326,0.20689655172413793,0.2422360248447205,0.24528301886792453,0.0034081796311146717,0.0030469940232040194,6.0,6.0,5.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,Psychometric AI Models,Psychology,20,1.0,153.0,156.0,179.0,179.0,3.0,0.0,14.282911467617353,16.136307692307692,15.029210019267826,15.029210019267826,1.8533962246903393,0.0,17.43491978609626,7.158692307692348,21.547565831727695,21.547565831727695,-10.27622747840391,0.0,0.23529411764705882,0.29411764705882354,0.2138728323699422,0.2138728323699422,0.05882352941176472,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,4.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,Drone Swarm Navigation,Robotics,20,1.0,163.0,159.0,176.0,172.0,-4.0,-4.0,14.881088709677417,13.152000000000001,13.298883040935674,14.142885138813284,-1.7290887096774163,0.8440020978776097,22.881633064516137,27.48600000000002,30.17323684210527,20.70569406641266,4.604366935483881,-9.467542775692607,0.23717948717948717,0.21568627450980393,0.19186046511627908,0.2046783625730994,-0.021493212669683237,0.012817897456820326,0.0,0.0,2.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,AI and Climate Change Modeling,Environmental Science,20,1.0,165.0,163.0,173.0,173.0,-2.0,0.0,16.07862577639752,15.137635350318472,16.101380670611444,16.101380670611444,-0.9409904260790469,0.0,15.631727484472066,21.48759952229301,13.069046679815926,13.069046679815926,5.855872037820944,0.0,0.22784810126582278,0.23870967741935484,0.24260355029585798,0.24260355029585798,0.01086157615353206,0.0,1.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,Interdisciplinary Collaboration in STEM,Science and Technology,20,1.0,177.0,179.0,156.0,156.0,2.0,0.0,15.246333333333336,14.711918063314716,18.608072866730584,18.528878235858105,-0.53441527001862,-0.07919463087247891,17.279669491525453,25.009788950962133,-0.4357718120805032,0.13201342281880102,7.730119459436679,0.5677852348993042,0.24855491329479767,0.21468926553672316,0.2913907284768212,0.2913907284768212,-0.03386564775807452,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,The Role of Serendipity in Innovation,Innovation Studies,20,1.0,169.0,166.0,153.0,153.0,-3.0,0.0,16.067272189349115,16.474361445783135,17.132741312741313,17.132741312741313,0.40708925643401983,0.0,9.969073964497056,6.516120481927743,9.887162162162184,9.887162162162184,-3.4529534825693133,0.0,0.31547619047619047,0.3333333333333333,0.2733333333333333,0.2733333333333333,0.01785714285714285,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,Synthetic Data Generation,Data Science,20,1.0,174.0,173.0,171.0,167.0,-1.0,-4.0,15.576006305832895,15.686088794926004,14.592566844919787,16.62502008032129,0.11008248909310936,2.0324532354015012,11.402454019968474,10.451300211416537,17.967459893048158,8.721117804551568,-0.9511538085519362,-9.24634208849659,0.24431818181818182,0.24571428571428572,0.2558139534883721,0.2909090909090909,0.0013961038961038952,0.03509513742071879,3.0,3.0,3.0,2.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
158,Resilient Network Design,Computer Networking,20,1.0,168.0,163.0,152.0,153.0,-5.0,1.0,15.080717299578062,15.777246732026146,12.817220026350466,12.938181818181821,0.6965294324480844,0.12096179183135547,18.209781997187065,16.01136029411768,25.514407114624532,24.80909090909094,-2.1984217030693856,-0.7053162055335918,0.21794871794871795,0.2222222222222222,0.26277372262773724,0.2608695652173913,0.004273504273504258,-0.0019041574103459413,1.0,0.0,1.0,1.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,7.0,12.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,Nanotechnology in Medicine,Nanotechnology,20,1.0,161.0,158.0,146.0,148.0,-3.0,2.0,11.597846153846156,12.711895424836602,16.53521783181358,17.462457542457546,1.1140492709904457,0.9272397106439669,39.69715384615387,34.20352941176475,12.390000000000015,6.251048951049,-5.493624434389119,-6.138951048951014,0.17105263157894737,0.18243243243243243,0.2857142857142857,0.26573426573426573,0.011379800853485056,-0.01998001998001997,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,8.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,Trustworthy AI Systems,AI Governance,20,1.0,174.0,173.0,150.0,150.0,-1.0,0.0,14.999448275862068,15.166248554913295,15.758160919540227,15.758160919540227,0.16680027905122685,0.0,18.515379310344855,17.141395953757268,10.780153256705006,10.780153256705006,-1.373983356587587,0.0,0.2413793103448276,0.24855491329479767,0.35135135135135137,0.35135135135135137,0.007175602949970078,0.0,5.0,4.0,2.0,2.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,Flexible Manufacturing Systems,Industrial Engineering,20,1.0,164.0,166.0,165.0,162.0,2.0,-3.0,15.612822327044025,15.24851851851852,16.126286919831227,16.45308823529412,-0.3643038085255057,0.3268013154628946,18.526025943396235,17.798333333333346,10.7135794655415,-0.18860294117644116,-0.7276926100628884,-10.902182406717941,0.26582278481012656,0.23125,0.25153374233128833,0.3006535947712418,-0.034572784810126544,0.04911985243995348,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,4.0,4.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,Sustainable Urban Planning with AI,Urban Studies,20,1.0,162.0,152.0,176.0,176.0,-10.0,0.0,16.78215053763441,17.794623287671232,16.377205588822356,16.377205588822356,1.012472750036821,0.0,5.417670250896066,-0.010667808219153585,10.695721889554278,10.695721889554278,-5.4283380591152195,0.0,0.29605263157894735,0.2671232876712329,0.2619047619047619,0.2619047619047619,-0.028929343907714455,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,5.0,5.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,Smart Contracts on Blockchain,Blockchain Technology,20,1.0,176.0,169.0,170.0,167.0,-7.0,-3.0,10.342011494252876,11.528513881328255,15.16331901840491,14.493977272727275,1.1865023870753788,-0.6693417456776345,46.74163793103449,39.449406641262954,15.381297546012291,17.05511363636367,-7.292231289771536,1.6738160903513801,0.20118343195266272,0.2147239263803681,0.32298136645962733,0.31645569620253167,0.013540494427705385,-0.0065256702570956615,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,9.0,9.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
